X,Y,ID,HOSPITAL_NAME,HOSPITAL_TYPE,ADDRESS,CITY,STATE,ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-95.7116947,44.9529596,1987,CCM Health (FKA Chippewa County Montevideo Hospital),Critical Access Hospital,824 N 11th St,Montevideo,MN,56265,Chippewa,Minnesota,30,25,4,4,0.22860274,5,2
-93.000552,45.3218708,1988,M Health Fairview Lakes Medical Center,Short Term Acute Care Hospital,5200 Fairview Blvd,Wyoming,MN,55092,Chisago,Minnesota,61,55,10,10,0.44647571,6,2
-95.4393322,44.0454324,1989,Sanford Westbrook Medical Center,Critical Access Hospital,920 Bell Ave,Westbrook,MN,56183,Cottonwood,Minnesota,8,8,1,1,0.11232877,0,0
-95.1130803,43.8794277,1990,Windom Area Health (AKA Windom Area Hospital),Critical Access Hospital,2150 Hospital Dr,Windom,MN,56101,Cottonwood,Minnesota,18,18,3,3,0.18051751,0,0
-93.945304,46.4815609,1991,Cuyuna Regional Medical Center - Crosby,Critical Access Hospital,320 E Main St,Crosby,MN,56441,Crow Wing,Minnesota,42,25,6,6,0.44142467,17,2
-94.205733,46.361656,1992,Essentia Health - St Josephs Medical Center (FKA St Josephs Medical Center),Short Term Acute Care Hospital,523 N 3rd St,Brainerd,MN,56401,Crow Wing,Minnesota,162,127,10,10,0.40424982,35,3
-92.8731424,44.747369,1993,Regina Hospital,Short Term Acute Care Hospital,1175 Nininger Rd,Hastings,MN,55033,Dakota,Minnesota,57,29,5,5,0.29333964,28,2
-93.2726657,44.748941,1994,M Health Fairview Ridges Hospital,Short Term Acute Care Hospital,201 E Nicollet Blvd,Burnsville,MN,55337,Dakota,Minnesota,150,150,12,12,0.68371385,0,3
-95.376048,45.8739484,1995,Alomere Health (FKA Douglas County Hospital),Short Term Acute Care Hospital,111 17th Ave E,Alexandria,MN,56308,Douglas,Minnesota,127,99,8,8,0.29636088,28,3
-94.1003768,43.6341659,1996,United Hospital District,Critical Access Hospital,515 S Moore St,Blue Earth,MN,56013,Faribault,Minnesota,43,24,4,4,0.35559362,19,1
-93.373062,43.6524998,1997,Mayo Clinic Hospital - Albert Lea,Short Term Acute Care Hospital,404 W Fountain St,Albert Lea,MN,56007,Freeborn,Minnesota,159,159,18,18,0.25162402,0,4
-92.5719671,44.5600031,1998,Mayo Clinic Hospital - Red Wing (FKA Fairview Red Wing Hospital),Short Term Acute Care Hospital,701 Hewitt Blvd,Red Wing,MN,55066,Goodhue,Minnesota,50,50,4,4,0.25676712,0,2
-92.9032937,44.4861339,1999,Mayo Clinic Hospital - Cannon Falls,Critical Access Hospital,32021 County 24 Blvd,Cannon Falls,MN,55009,Goodhue,Minnesota,15,15,5,5,0.60894978,0,2
-95.9578332,45.9908182,2000,Prairie Ridge Hospital and Health Services,Critical Access Hospital,1411 State Hgwy 79 East,Elbow Lake,MN,56531,Grant,Minnesota,10,10,2,2,0.13589041,0,0
-93.2619403,44.9566809,2001,Childrens Hospitals and Clinics of Minnesota - Minneapolis,Childrens Hospital,2525 Chicago Ave South,Minneapolis,MN,55404,Hennepin,Minnesota,279,414,42,42,0.76348245,-135,7
-93.2624033,44.9720951,2002,Hennepin County Medical Center (AKA Hennepin Healthcare),Short Term Acute Care Hospital,701 Park Ave,Minneapolis,MN,55415,Hennepin,Minnesota,894,330,65,65,0.67885673,564,16
-93.2057649,44.9015633,2003,Minneapolis VA Health Care System,VA Hospital,1 Veterans Dr,Minneapolis,MN,55417,Hennepin,Minnesota,,,0,0,,0,0
-93.2620166,44.9525623,2004,Abbott Northwestern Hospital,Short Term Acute Care Hospital,800 E 28th St,Minneapolis,MN,55407,Hennepin,Minnesota,972,599,30,30,0.71800488,373,12
-93.3618329,44.9296241,2005,Methodist Hospital,Short Term Acute Care Hospital,6500 Excelsior Blvd,St Louis Park,MN,55426,Hennepin,Minnesota,426,361,22,22,0.59939557,65,13
-93.3260119,44.8859974,2006,M Health Fairview Southdale Hospital,Short Term Acute Care Hospital,6401 France Ave S,Edina,MN,55435,Hennepin,Minnesota,390,316,23,23,0.63319749,74,6
-93.2371084,44.9678061,2007,M Health Fairview University of Minnesota Medical Center - West Bank Hospital,Short Term Acute Care Hospital,2450 Riverside Ave,Minneapolis,MN,55454,Hennepin,Minnesota,1700,778,48,48,0.75797719,922,12
-93.264106,44.960195,2008,Phillips Eye Institute - a campus of Abbott Northwestern Hospital,Short Term Acute Care Hospital,2215 Park Ave,Minneapolis,MN,55404,Hennepin,Minnesota,20,8,1,1,0.002358491,12,0
-93.3224025,45.013944,2009,North Memorial Health Hospital,Short Term Acute Care Hospital,3300 Oakdale Ave N,Robbinsdale,MN,55422,Hennepin,Minnesota,518,341,53,53,0.60621059,177,10
-95.0614824,46.9168179,2010,CHI St Josephs Health (FKA St Josephs Area Health Services),Critical Access Hospital,600 Pleasant Ave S,Park Rapids,MN,56470,Hubbard,Minnesota,50,25,4,4,0.45720547,25,2
-93.2309159,45.5664046,2011,Cambridge Medical Center,Short Term Acute Care Hospital,701 Dellwood St S,Cambridge,MN,55008,Isanti,Minnesota,86,70,12,12,0.37772995,16,2
-93.5553187,47.2236251,2012,Grand Itasca Clinic & Hospital,Short Term Acute Care Hospital,1601 Golf Course Rd,Grand Rapids,MN,55744,Itasca,Minnesota,64,36,6,6,0.35022831,28,2
-93.645004,47.7470899,2013,Bigfork Valley Hospital,Critical Access Hospital,258 Pine Tree Dr,Bigfork,MN,56628,Itasca,Minnesota,20,20,3,3,0.13315068,0,1
-93.7916208,47.3442148,2014,Essentia Health - Deer River,Critical Access Hospital,115 10th Ave Ne,Deer River,MN,56636,Itasca,Minnesota,20,20,3,3,0.16041096,0,2
-95.0041788,43.6242381,2015,Sanford Jackson Medical Center,Critical Access Hospital,1430 North Hwy,Jackson,MN,56143,Jackson,Minnesota,20,14,2,2,0.1741683,6,0
-93.2937605,45.8769347,2016,Welia Health - Mora Hospital (FKA FirstLight Health System),Critical Access Hospital,301 Highway 65 S,Mora,MN,55051,Kanabec,Minnesota,49,25,4,4,0.33632877,24,2
-95.0460933,45.1199948,2017,Carris Health - Rice Memorial Hospital,Short Term Acute Care Hospital,301 Becker Ave Sw,Willmar,MN,56201,Kandiyohi,Minnesota,136,81,8,8,0.4143751,55,3
-96.9400281,48.7672604,2018,Kittson Memorial Healthcare Center,Critical Access Hospital,1010 S Birch Ave,Hallock,MN,56728,Kittson,Minnesota,15,15,3,3,0.081643835,0,0
-93.431731,48.594926,2019,Rainy Lake Medical Center,Critical Access Hospital,1400 Highway 71,International Falls,MN,56649,Koochiching,Minnesota,25,18,3,3,0.36821705,7,0
-96.1872148,45.0174813,2020,Madison Healthcare Services (AKA Madison Hospital),Critical Access Hospital,900 2nd Ave,Madison,MN,56256,Lac qui Parle,Minnesota,12,12,2,2,0.32625571,0,0
-96.065951,44.931475,2021,Johnson Memorial Hospital,Critical Access Hospital,1282 Walnut St,Dawson,MN,56232,Lac qui Parle,Minnesota,20,20,3,3,0.1379452,0,0
-91.666318,47.029698,2022,Lake View Hospital,Critical Access Hospital,325 11th Ave,Two Harbors,MN,55616,Lake,Minnesota,25,16,3,3,0.4135274,9,1
-94.6005033,48.7065214,2023,CHI Lakewood Health Center,Critical Access Hospital,600 Main Ave S,Baudette,MN,56623,Lake of the Woods,Minnesota,15,15,3,3,0.20657535,0,0
-93.9148342,44.4539882,2024,Ridgeview Le Sueur Medical Center (FKA Minnesota Valley Health Center),Critical Access Hospital,621 S 4th St,Le Sueur,MN,56058,Le Sueur,Minnesota,15,9,2,2,0.2,6,0
-96.4188425,44.5061806,2025,Hendricks Community Hospital,Critical Access Hospital,503 E Lincoln St,Hendricks,MN,56136,Lincoln,Minnesota,24,24,4,4,0.078196347,0,0
-96.1302505,44.272004,2026,Avera Tyler Hospital,Critical Access Hospital,240 Willow St,Tyler,MN,56178,Lincoln,Minnesota,20,20,3,3,0.076842792,0,1
-95.7775519,44.4477936,2027,Avera Marshall Regional Medical Center,Critical Access Hospital,300 S Bruce St,Marshall,MN,56258,Lyon,Minnesota,49,25,4,4,0.41183561,24,2
-95.607441,44.2324568,2028,Sanford Tracy Medical Center,Critical Access Hospital,249 5th St E,Tracy,MN,56175,Lyon,Minnesota,25,25,4,4,0.053917807,0,0
-94.3728798,44.8757643,2029,Hutchinson Health Hospital (FKA Hutchinson Community Hospital),Short Term Acute Care Hospital,1095 Hwy 15 N,Hutchinson,MN,55350,McLeod,Minnesota,66,49,6,6,0.39474419,17,2
-94.151892,44.777675,2030,Glencoe Regional Health Services,Critical Access Hospital,1805 Hennepin Ave N,Glencoe,MN,55336,McLeod,Minnesota,49,25,4,4,0.38334247,24,1
-95.973211,47.3109678,2031,Mahnomen Health Center,Critical Access Hospital,414 W Jefferson Ave,Mahnomen,MN,56557,Mahnomen,Minnesota,18,10,2,2,0.14520548,8,0
-96.7730766,48.1913294,2032,North Valley Health Center,Critical Access Hospital,300 W Good Samaritan Dr,Warren,MN,56762,Marshall,Minnesota,12,12,2,2,0.22214612,0,1
-94.4458,43.6713,2033,Mayo Clinic Hospital - Fairmont,Short Term Acute Care Hospital,800 Medical Center Dr,Fairmont,MN,56031,Martin,Minnesota,57,55,10,10,0.21723537,2,2
-94.528802,45.119098,2034,Meeker County Memorial Hospital,Critical Access Hospital,612 S Sibley Ave,Litchfield,MN,55355,Meeker,Minnesota,35,25,4,4,0.28087673,10,0
-93.6624939,46.0731822,2035,Mille Lacs Health System,Critical Access Hospital,200 Elm St N,Onamia,MN,56359,Mille Lacs,Minnesota,28,28,5,5,0.23796478,0,0
-93.5901017,45.5584374,2036,M Health Fairview Northland Medical Center,Short Term Acute Care Hospital,911 Northland Dr,Princeton,MN,55371,Sherburne,Minnesota,54,33,4,4,0.37592363,21,2
-94.3627,45.9673,2037,CHI St Gabriel Health (FKA St Gabriels Hospital),Critical Access Hospital,815 2nd St Se,Little Falls,MN,56345,Morrison,Minnesota,49,25,4,4,0.34279451,24,2
-95.75984,43.992305,2038,Murray County Medical Center,Critical Access Hospital,2042 Juniper Ave,Slayton,MN,56172,Murray,Minnesota,25,20,3,3,0.16835617,5,2
-93.973016,44.3494125,2039,Rivers Edge Hospital & Clinic,Critical Access Hospital,1900 Sunrise Dr,Saint Peter,MN,56082,Nicollet,Minnesota,25,17,3,3,0.47574538,8,0
-95.5990326,43.6217626,2040,Sanford Worthington Medical Center (FKA Regional Hospital Worthington),Short Term Acute Care Hospital,1018 Sixth Ave,Worthington,MN,56187,Nobles,Minnesota,48,48,8,8,0.14412101,0,2
-96.5315442,47.2978543,2041,Essentia Health - Ada (FKA Bridges Medical Center),Critical Access Hospital,201 9th St W,Ada,MN,56510,Norman,Minnesota,14,14,2,2,0.049119372,0,1
-92.4405228,44.0199261,2042,Olmsted Medical Center,Short Term Acute Care Hospital,1650 4th St Se,Rochester,MN,55904,Olmsted,Minnesota,61,61,6,6,0.18809791,0,1
-92.4815903,44.0208655,2043,Mayo Clinic Hospital - Saint Marys Campus,Short Term Acute Care Hospital,1216 2nd St Sw,Rochester,MN,55902,Olmsted,Minnesota,2059,1115,212,212,0.73442811,944,61
-96.0736053,46.2768753,2044,Lake Region Healthcare Corporation,Short Term Acute Care Hospital,712 S Cascade St,Fergus Falls,MN,56537,Otter Tail,Minnesota,108,80,5,5,0.19178082,28,2
-95.5931883,46.5939093,2045,Perham Health (FKA Perham Memorial Hospital & Home),Critical Access Hospital,1000 Coney St W,Perham,MN,56573,Otter Tail,Minnesota,25,25,4,4,0.24778081,0,1
-96.1954341,48.0911416,2046,Sanford Thief River Falls Medical Center,Critical Access Hospital,3001 Sanford Pkwy,Thief River Falls,MN,56701,Pennington,Minnesota,26,25,4,4,0.34421918,1,2
-92.8852737,46.1177709,2047,Essentia Health - Sandstone (FKA Pine Medical Center),Critical Access Hospital,705 Lundorff Dr,Sandstone,MN,55072,Pine,Minnesota,30,9,2,2,0.26057839,21,1
-96.3226191,43.9907179,2048,Pipestone County Medical Center & Family Clinic Avera,Critical Access Hospital,916 4th Ave Sw,Pipestone,MN,56164,Pipestone,Minnesota,44,18,3,3,0.16012177,26,1
-95.739282,47.5713352,2049,Essentia Health - Fosston (FKA First Care Medical Services),Critical Access Hospital,900 Hilligoss Blvd Se,Fosston,MN,56542,Polk,Minnesota,43,24,4,4,0.17910959,19,1
-96.6179811,47.7742796,2050,Riverview Hospital (AKA RiverView Health),Critical Access Hospital,323 S Minnesota St,Crookston,MN,56716,Polk,Minnesota,49,30,5,5,0.21789955,19,1
-95.3898601,45.6465772,2051,Glacial Ridge Hospital,Critical Access Hospital,10 4th Ave Se,Glenwood,MN,56334,Pope,Minnesota,34,19,3,3,0.40605623,15,1
-93.033747,45.0289627,2052,M Health Fairview St Johns Hospital (FKA HealthEast St Johns Hospital),Short Term Acute Care Hospital,1575 Beam Ave,Maplewood,MN,55109,Ramsey,Minnesota,184,184,20,20,0.56758487,0,2
-93.0947549,44.9556937,2053,Regions Hospital,Short Term Acute Care Hospital,640 Jackson St,Saint Paul,MN,55101,Ramsey,Minnesota,474,431,34,34,0.83673263,43,13
-93.1000226,44.9490988,2054,M Health Fairview St Josephs Hospital (FKA HealthEast St Josephs Hospital),Short Term Acute Care Hospital,45 10th St W,Saint Paul,MN,55102,Ramsey,Minnesota,401,197,48,48,0.78778946,204,3
-93.107201,44.9433017,2055,United Hospital,Short Term Acute Care Hospital,333 Smith Ave N,Saint Paul,MN,55102,Ramsey,Minnesota,546,336,21,21,0.76066536,210,7
-95.1069004,44.5365019,2056,Carris Health - Redwood Hospital (FKA Redwood Area Hospital),Critical Access Hospital,100 Fallwood Rd,Redwood Falls,MN,56283,Redwood,Minnesota,25,25,4,4,0.19071823,0,1
-94.9730569,44.7752533,2057,RC Hospital and Clinics,Critical Access Hospital,100 Healthy Way,Olivia,MN,56277,Renville,Minnesota,16,16,3,3,0.26284248,0,1
-93.1915393,44.4734265,2058,Northfield Hospital,Short Term Acute Care Hospital,2000 North Ave,Northfield,MN,55057,Dakota,Minnesota,37,37,6,6,0.34853756,0,1
-93.257442,44.28842,2059,District One Hospital,Short Term Acute Care Hospital,200 State Ave,Faribault,MN,55021,Rice,Minnesota,49,32,6,6,0.32303083,17,2
-96.2124869,43.6710519,2060,Sanford Luverne Medical Center,Critical Access Hospital,1600 N Kniss Ave,Luverne,MN,56156,Rock,Minnesota,28,25,4,4,0.23221917,3,2
-95.7599,48.8402,2061,LifeCare Medical Center,Critical Access Hospital,715 Delmore Dr,Roseau,MN,56751,Roseau,Minnesota,25,25,4,4,0.25249314,0,2
-92.2295447,47.5180548,2062,Essentia Health - Northern Pines (FKA White Community Hospital),Critical Access Hospital,5211 Highway 110,Aurora,MN,55705,St. Louis,Minnesota,16,16,3,3,0.14366439,0,1
-92.5499885,47.5314386,2063,Essentia Health - Virginia,Short Term Acute Care Hospital,901 9th St N,Virginia,MN,55792,St. Louis,Minnesota,83,48,8,8,0.27374429,35,2
-92.0876204,46.7971796,2064,St Lukes Hospital,Short Term Acute Care Hospital,915 E 1st St,Duluth,MN,55805,St. Louis,Minnesota,267,238,25,25,0.63956344,29,5
-92.0933601,46.7930304,2065,Essentia Health - Duluth (FKA SMDC Medical Center),Short Term Acute Care Hospital,502 E 2nd St,Duluth,MN,55805,St. Louis,Minnesota,165,103,8,8,0.53078866,62,3
-92.9293991,47.4094872,2066,Fairview Range (FKA Fairview Range Medical Center),Short Term Acute Care Hospital,750 E 34th St,Hibbing,MN,55746,St. Louis,Minnesota,175,73,4,4,0.52058548,102,2
-91.87181,47.900717,2067,Ely Bloomenson Community Hospital,Critical Access Hospital,328 W Conan St,Ely,MN,55731,St. Louis,Minnesota,21,16,3,3,0.16472603,5,1
-92.6796164,47.853084,2068,Cook Hospital,Critical Access Hospital,10 5th St Se,Cook,MN,55723,St. Louis,Minnesota,14,14,2,2,0.1369863,0,0
-92.096461,46.7937504,2069,Essentia Health - St Marys Medical Center,Short Term Acute Care Hospital,407 E 3rd St,Duluth,MN,55805,St. Louis,Minnesota,380,307,44,44,0.76903307,73,17
-93.5024466,44.7720995,2070,St Francis Regional Medical Center,Short Term Acute Care Hospital,1455 Saint Francis Ave,Shakopee,MN,55379,Scott,Minnesota,93,89,16,16,0.5154196,4,2
-93.5743888,44.5462516,2071,Mayo Clinic Hospital - New Prague (FKA Queen of Peace Hospital),Critical Access Hospital,301 2nd St Ne,New Prague,MN,56071,Scott,Minnesota,49,20,3,3,0.53164381,29,2
-94.0840968,44.6105013,2072,Ridgeview Sibley Medical Center,Critical Access Hospital,601 W Chandler St,Arlington,MN,55307,Sibley,Minnesota,20,16,3,3,0.15017124,4,0
-94.1692047,45.5753591,2073,St Cloud Hospital,Short Term Acute Care Hospital,1406 6th Ave N,Saint Cloud,MN,56303,Stearns,Minnesota,489,457,42,42,0.6814664,32,20
-94.217306,45.5676009,2074,St Cloud VA Health Care System,VA Hospital,4801 Veterans Dr,Saint Cloud,MN,56303,Stearns,Minnesota,15,15,0,0,,0,0
-94.9557319,45.7458666,2075,CentraCare - Sauk Centre,Critical Access Hospital,425 Elm St N,Sauk Centre,MN,56378,Stearns,Minnesota,28,24,4,4,0.23207763,4,4
-94.8233206,45.6752002,2076,CentraCare - Melrose,Critical Access Hospital,525 Main St W,Melrose,MN,56352,Stearns,Minnesota,28,14,2,2,0.45381606,14,0
-94.7158735,45.3739249,2077,CentraCare - Paynesville,Critical Access Hospital,200 W 1st St,Paynesville,MN,56362,Stearns,Minnesota,30,25,4,4,0.27561644,5,1
-93.2507,44.1121,2078,Owatonna Hospital,Short Term Acute Care Hospital,2250 Nw 26th St,Owatonna,MN,55060,Steele,Minnesota,43,29,5,5,0.50203115,14,2
-95.904878,45.5850735,2079,Stevens Community Medical Center - Morris,Critical Access Hospital,400 E 1st St,Morris,MN,56267,Stevens,Minnesota,49,25,4,4,0.27616438,24,0
-95.6083252,45.3145082,2080,Swift County Benson Hospital,Critical Access Hospital,1815 Wisconsin Ave,Benson,MN,56215,Swift,Minnesota,21,18,3,3,0.12435312,3,0
-94.7515625,46.3517242,2081,Lakewood Health System,Critical Access Hospital,49725 County 83,Staples,MN,56479,Todd,Minnesota,37,25,3,3,0.44493151,12,1
-94.8484747,45.9737536,2082,CentraCare - Long Prairie,Critical Access Hospital,50 Centracare Dr,Long Prairie,MN,56347,Todd,Minnesota,34,14,2,2,0.52407044,20,1
-96.5011449,45.8086819,2083,Sanford Wheaton Medical Center,Critical Access Hospital,401 12th St N,Wheaton,MN,56296,Traverse,Minnesota,25,15,3,3,0.099908672,10,0
-92.2845,44.4583,2084,Mayo Clinic Hospital - Lake City,Critical Access Hospital,500 W Grant St,Lake City,MN,55041,Goodhue,Minnesota,18,18,3,3,0.36407915,0,2
-92.0484,44.3883,2085,Saint Elizabeths Medical Center,Critical Access Hospital,1200 Grant Blvd W,Wabasha,MN,55981,Wabasha,Minnesota,25,14,2,2,0.25772995,11,1
-95.133226,46.4468419,2086,Tri-County Health Care,Critical Access Hospital,415 Jefferson St N,Wadena,MN,56482,Wadena,Minnesota,49,25,2,2,0.26169863,24,1
-93.5084003,44.0816646,2087,Mayo Clinic Hospital - Waseca,Critical Access Hospital,501 State St N,Waseca,MN,56093,Waseca,Minnesota,35,15,3,3,0.45643836,20,1
-92.9764383,44.9219843,2088,M Health Fairview Woodwinds Hospital (FKA HealthEast - Woodwinds Health Campus),Short Term Acute Care Hospital,1925 Woodwinds Dr,Woodbury,MN,55125,Washington,Minnesota,86,86,18,18,0.6256451,0,2
-92.8175569,45.0475288,2089,Lakeview Hospital,Short Term Acute Care Hospital,927 Churchill St W,Stillwater,MN,55082,Washington,Minnesota,97,68,13,13,0.3975423,29,2
-94.6226807,43.9699786,2090,Mayo Clinic Hospital - St James,Critical Access Hospital,1101 Moulton And Parsons Dr,Saint James,MN,56081,Watonwan,Minnesota,25,25,4,4,0.23912328,0,1
-94.4095107,44.0496211,2091,Madelia Community Hospital,Critical Access Hospital,121 Drew Ave Se,Madelia,MN,56062,Watonwan,Minnesota,25,25,4,4,0.13402739,0,0
-96.5884,46.2914,2092,CHI St Francis Hospital (AKA CHI St Francis Health),Critical Access Hospital,2400 St Francis Dr,Breckenridge,MN,56520,Wilkin,Minnesota,25,25,4,4,0.27682191,0,1
-91.622968,44.034532,2093,Winona Health Services Hospital,Short Term Acute Care Hospital,855 Mankato Ave,Winona,MN,55987,Winona,Minnesota,49,49,8,8,0.46822587,0,2
-93.8709564,45.1945029,2094,Buffalo Hospital,Short Term Acute Care Hospital,303 Catlin St,Buffalo,MN,55313,Wright,Minnesota,65,44,8,8,0.35273972,21,2
-93.7785989,45.3006265,2095,CentraCare - Monticello,Critical Access Hospital,1013 Hart Blvd,Monticello,MN,55362,Wright,Minnesota,25,25,3,3,0.48131508,0,2
-95.5432569,44.8085624,2096,Avera Granite Falls Health Center (FKA Granite Falls Health),Critical Access Hospital,345 10th Ave,Granite Falls,MN,56241,Yellow Medicine,Minnesota,30,25,4,4,0.1590137,5,0
-96.2788822,44.7077784,2097,Sanford Canby Medical Center,Critical Access Hospital,112 Saint Olaf Ave S,Canby,MN,56220,Yellow Medicine,Minnesota,25,22,4,4,0.20946451,3,0
-91.3913793,31.5278335,2098,Merit Health Natchez (FKA Natchez Regional Medical Center),Short Term Acute Care Hospital,54 Sergeant Prentiss Dr,Natchez,MS,39120,Adams,Mississippi,159,147,15,15,0.29452986,12,3
-88.5601317,34.9355756,2099,Magnolia Regional Health Center,Short Term Acute Care Hospital,611 Alcorn Dr,Corinth,MS,38834,Alcorn,Mississippi,200,163,24,24,0.46173629,37,4
-89.5983982,33.0656685,2100,Baptist Memorial Hospital - Attala (FKA Montfort Jones Memorial Hospital),Critical Access Hospital,220 Highway 12 W,Kosciusko,MS,39090,Attala,Mississippi,25,25,4,4,0.36471233,0,2
-90.809246,33.79597,2101,Bolivar Medical Center,Short Term Acute Care Hospital,901 Hwy 8 East,Cleveland,MS,38732,Bolivar,Mississippi,164,152,8,8,0.19302452,12,2
-88.9853661,33.8941928,2102,Trace Regional Hospital,Short Term Acute Care Hospital,1002 E Madison St,Houston,MS,38851,Chickasaw,Mississippi,84,39,7,7,0.13066386,45,1
-90.9843,31.9462,2103,Claiborne County Medical Center (FKA Patients Choice Medical Center of Claiborne County),Critical Access Hospital,123 Mccomb Ave,Port Gibson,MS,39150,Claiborne,Mississippi,32,22,4,4,0.36276463,10,0
-88.728,32.0363,2104,H C Watkins Memorial Hospital,Critical Access Hospital,605 S Archusa Ave,Quitman,MS,39355,Clarke,Mississippi,25,25,4,4,0.43342465,0,0
